,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2,References
357,0.0,6.52,0.0,21.74,0.0,21.74,21.74,21.74,6.52,0.0,0.0,0.0,1373,0.0,0,0.0,217.0,566.0,77.0,7.72261132302997,0.1312542805090010,0.18953788821179700,0.03589797095182450,0.03196490591934640,5.672553939297310,-0.00039922673756832500,1.7271364800000000,1.0765353728369400,-0.013992913881242800,-13.694976779533500,0.060368249917876300,0.16022130000000000,8.087,4.3836136,4.19003,80.69875,0.29486418714413500,12.072309219600000,-0.048809083202018500,54.91907240972,8.95746027164913,1.36522,0.04334102087980340,64.043,6.644539251157340,8.092844E-08,3.71503081581975E-08,120.75300000000000,91.6340060436237,1777.0626480000000,342.16932097605200,164.0892,28.788922872480500,1.195186E-05,5.11110161974067E-06,0.0,0.0,https://www.mdpi.com/1099-4300/20/12/967/htm
358,0.0,6.52,0.0,21.74,0.0,21.74,21.74,21.74,6.52,0.0,0.0,0.0,1373,70.0,1173,5.0,500.0,717.0,29.0,7.72261132302997,0.1312542805090010,0.18953788821179700,0.03589797095182450,0.03196490591934640,5.672553939297310,-0.00039922673756832500,1.7271364800000000,1.0765353728369400,-0.013992913881242800,-13.694976779533500,0.060368249917876300,0.16022130000000000,8.087,4.3836136,4.19003,80.69875,0.29486418714413500,12.072309219600000,-0.048809083202018500,54.91907240972,8.95746027164913,1.36522,0.04334102087980340,64.043,6.644539251157340,8.092844E-08,3.71503081581975E-08,120.75300000000000,91.6340060436237,1777.0626480000000,342.16932097605200,164.0892,28.788922872480500,1.195186E-05,5.11110161974067E-06,4365.0,21825.0,https://www.mdpi.com/1099-4300/20/12/967/htm
359,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0,0.0,0,0.0,458.0,742.0,40.0,8.243397424892700,0.021118774456539100,0.08022368661847470,-0.059679812247787200,0.02122794986893670,35.76358630470350,-0.004275647519360690,1.4400000000000000,1.0334942725959300,-0.013380866803977100,-29.693961490580100,0.06715143554736670,0.172,8.600000000000000,0.6400000000000000,3.868,77.964,0.2920097187929260,11.5688,-0.04005591322970790,57.621348,4.382216032286920,1.37,0.02738612787525820,64.0,5.873670062235370,3.4324E-07,6.14357459464765E-07,138.56,150.98300566620100,1710.5540000000000,310.29560032330500,156.0,26.076809620810600,1.39E-05,6.11678019876471E-06,0.0,0.0,https://pubs.rsc.org/no/content/articlehtml/2020/nr/c9nr08338c
360,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,0,0.0,1613.2,1741.3,3.0,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
361,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,973,0.25,1309.0,1489.1,9.8,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,168.25,42.0625,https://www.sciencedirect.com/science/article/pii/S025405842030448X
362,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,973,0.36667,1146.1,1284.3,18.6,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,246.76891,90.4827562297,https://www.sciencedirect.com/science/article/pii/S025405842030448X
363,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,973,0.5,953.4,1178.3,34.0,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,336.5,168.25,https://www.sciencedirect.com/science/article/pii/S025405842030448X
364,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1073,0.08333,1175.6,1309.9,13.3,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,64.41409,5.367626119700000,https://www.sciencedirect.com/science/article/pii/S025405842030448X
365,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1073,0.1,1042.4,1174.6,33.6,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,77.30000000000000,7.730000000000000,https://www.sciencedirect.com/science/article/pii/S025405842030448X
366,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1073,0.16667,725.0,1055.7,45.7,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,128.83591,21.4730811197,https://www.sciencedirect.com/science/article/pii/S025405842030448X
367,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,973,1.0,848.0,1087.7,39.2,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,673.0,673.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
368,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1073,1.0,612.1,1034.1,57.3,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
369,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1173,1.0,403.0,856.6,69.0,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
370,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1273,1.0,305.0,795.1,89.5,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
371,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1373,1.0,248.1,740.3,95.6,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,1073.0,1073.0,https://www.sciencedirect.com/science/article/pii/S025405842030448X
372,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1373,87.0,1173,1.0,318.0,631.0,37.0,8.027647867162900,-0.15980167436505700,-0.07488576144497480,-0.1970666115006310,0.02249639513229990,5.793658001760470,-0.0042854507014407500,1.5200000000000000,1.0335130802288500,-0.013380866803977100,-26.439813336689600,0.057403979544427400,0.156,8.0,4.160000000000000,4.026,85.24200000000000,0.1863200953378380,7.072000000000000,-0.016503927547796200,56.08114800000000,2.872633813703460,1.38,0.02738612787525820,61.8,3.8340579025361600,3.598E-07,6.04407312993481E-07,74.56,38.019310882760600,1801.2,239.62616718547200,162.0,24.899799195977500,1.296E-05,5.97687209165463E-06,873.0,873.0,https://www.sciencedirect.com/science/article/pii/S2589152919302005
373,0.0,0.0,0.0,10.0,10.0,10.0,10.0,60.0,0.0,0.0,0.0,0.0,1373,87.0,1073,2.0,308.0,642.0,35.0,8.454224219210370,-0.09484670194148420,-0.02478809892825150,-0.1505756758645780,0.01720617052781660,4.056068038983960,0.009904073156230390,0.98,1.0335885783897700,-0.010205679526855300,-34.47255562938350,0.051391272845620900,0.12250000000000000,9.0,4.4400000000000000,4.2330000000000000,80.146,0.15387661499161700,4.316000000000000,-0.0098474500990672,57.387274,2.8887064979932300,1.365,0.029580398915498000,64.4,4.589843860815600,2.159E-07,5.27305240507495E-07,82.78,32.806391653660000,1764.6,201.2785797512160,171.0,23.416518386244600,1.318E-05,4.88835350603861E-06,1546.0,3092.0,https://www.sciencedirect.com/science/article/pii/S2589152919302005
374,0.0,0.0,0.0,2.0,2.0,2.0,2.0,92.0,0.0,0.0,0.0,0.0,1373,87.0,1073,8.0,183.0,446.0,38.0,8.813831121032940,-0.019255715245230100,0.04431769530033920,-0.03147368785275870,0.008139186844003470,4.442151363932400,0.021183982392358200,0.2312,1.0336492871205200,-0.003239740662352100,-48.90443099048620,0.02585367486811940,0.03162000000000000,9.8,1.2656000000000000,4.3986,76.06920000000000,0.07729720675294560,0.9880000000000000,-0.002344716329049630,58.43217480000000,2.8954472523414800,1.3530000000000000,0.030457044816386300,66.48,4.87312717062182,1.0078E-07,4.91234023444502E-07,89.35600000000000,30.344736819283500,1735.32,182.74042562579000,178.2,22.763081837414800,1.3356E-05,4.34927701190851E-06,6184.0,49472.0,https://www.sciencedirect.com/science/article/pii/S2589152919302005
375,0.0,0.0,0.0,10.0,50.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,1373,0.0,0,0.0,248.0,543.0,43.0,7.784975077009240,-0.0904090412507766,-0.02160724306316900,-0.17207010479187800,0.024847428245306600,6.449412923924070,-0.01149272581799980,1.6700000000000000,1.0333726697731100,-0.011300693929328900,-18.30384048476950,0.06123535036439060,0.15340000000000000,7.6,2.9600000000000000,3.609,81.38100000000000,0.14695760956790100,4.355500000000000,-0.00927036949523596,55.600292000000000,2.3002039211234,1.39,0.02425356250363320,61.0,3.115426512203610,7.659E-07,8.1771605347923E-07,48.4,49.69850275884160,1689.3,249.44352773606200,146.0,32.17598666159380,1.634E-05,7.02457869785462E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S1359645419307955
376,0.0,0.0,0.0,10.0,50.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,1373,60.0,1173,0.05,341.0,621.0,55.0,7.784975077009240,-0.0904090412507766,-0.02160724306316900,-0.17207010479187800,0.024847428245306600,6.449412923924070,-0.01149272581799980,1.6700000000000000,1.0333726697731100,-0.011300693929328900,-18.30384048476950,0.06123535036439060,0.15340000000000000,7.6,2.9600000000000000,3.609,81.38100000000000,0.14695760956790100,4.355500000000000,-0.00927036949523596,55.600292000000000,2.3002039211234,1.39,0.02425356250363320,61.0,3.115426512203610,7.659E-07,8.1771605347923E-07,48.4,49.69850275884160,1689.3,249.44352773606200,146.0,32.17598666159380,1.634E-05,7.02457869785462E-06,43.650000000000000,2.1825000000000000,https://www.sciencedirect.com/science/article/pii/S1359645419307955
377,0.0,0.0,0.0,39.4,0.0,0.0,30.3,30.3,0.0,0.0,0.0,0.0,1473,70.0,973,6.0,984.0,1160.0,14.3,8.17419924341722,-0.11865359259955600,-0.0352997987631107,-0.10646843209919200,0.017545282597088400,3.3110073736095100,-0.0038169312237465300,1.1662470000000000,1.0239677603159000,-0.009066840519982730,-29.45338684305910,0.0499492154292552,0.12856290000000000,8.121000000000000,5.252808,4.290890000000000,91.87521,0.21794809961221900,9.906745590000000,-0.02382897948310890,56.127321685,4.098378099264670,1.3697,0.030047319845218100,62.151,5.306076277521660,9.0034E-08,3.71050728939291E-08,94.90900000000000,4.401535020965790,1918.2080000000000,260.3140175205520,172.12,12.018927938087300,9.9298E-06,4.99152902958224E-06,4038.0,24228.0,https://www.sciencedirect.com/science/article/pii/S0921509320302094
378,0.0,0.0,0.0,39.4,0.0,0.0,30.3,30.3,0.0,0.0,0.0,0.0,1473,70.0,1073,6.0,793.0,1003.0,15.5,8.17419924341722,-0.11865359259955600,-0.0352997987631107,-0.10646843209919200,0.017545282597088400,3.3110073736095100,-0.0038169312237465300,1.1662470000000000,1.0239677603159000,-0.009066840519982730,-29.45338684305910,0.0499492154292552,0.12856290000000000,8.121000000000000,5.252808,4.290890000000000,91.87521,0.21794809961221900,9.906745590000000,-0.02382897948310890,56.127321685,4.098378099264670,1.3697,0.030047319845218100,62.151,5.306076277521660,9.0034E-08,3.71050728939291E-08,94.90900000000000,4.401535020965790,1918.2080000000000,260.3140175205520,172.12,12.018927938087300,9.9298E-06,4.99152902958224E-06,4638.0,27828.0,https://www.sciencedirect.com/science/article/pii/S0921509320302094
379,0.0,15.0,0.0,21.25,0.0,21.25,21.25,21.25,0.0,0.0,0.0,0.0,1423,30.0,1373,0.0833,770.0,1090.0,17.0,7.058943175287840,0.1815538996595910,0.22202123919256800,0.0806736750408908,0.042862842306328600,2.1708113540533600,0.003099295970638480,2.571250000000000,1.076263823311190,-0.013311206976617200,-7.245285499427040,0.06910100238273270,0.1803593750000000,7.4625000000000000,10.614375,4.165625,78.297625,0.3426150919760280,13.6287140625,-0.06294675031129630,51.9591159775,12.10482284901980,1.35625,0.05627314338711370,64.9125,8.062877898120500,8.03375E-08,3.6716163561389E-08,112.8125,57.98663639149970,1731.0080000000000,419.00146858613000,158.025,39.538504439765200,1.262375E-05,6.07839617004354E-06,89.3809,7.44542897,https://www.nature.com/articles/s41598-019-42870-y
380,3.3,0.0,0.0,9.67,38.68,38.68,9.67,0.0,0.0,0.0,0.0,0.0,1373,0.0,0,0.0,447.0,888.0,72.5,7.597606806401160,0.057833162716727900,0.1302823491328840,-0.01956669856196070,0.07691158352256460,2.3846115773473700,0.0013916333688606200,3.2547382700000000,1.3483656515804500,-0.010801407890281600,-1.8259835484597600,0.07625684245603700,0.17292870670000000,7.384500000000000,8.13510024,3.8491530000000000,94.697476,0.7060605638241450,15.905839134800000,-0.09343471669375790,53.97409773250000,9.586312186990340,1.3720650000000000,0.15150652115376800,61.6385,7.716123864552260,9.437549E-07,2.1735501027328E-06,57.34084,49.659186123095300,1795.2156,509.28749205816600,146.139,39.01125614836840,1.492303E-05,7.02732319442202E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509321001969
381,3.3,0.0,0.0,9.63,38.52,38.52,9.63,0.0,0.0,0.0,0.4,0.0,1373,0.0,0,0.0,551.0,1038.0,54.9,7.578537803449520,0.08718120760691690,0.16087655950410800,0.014466677943021400,0.07723764139322750,2.3584619140602600,0.0009705373558654070,3.2959634700000000,1.410753587664610,-0.01097740806770430,-1.8401015968209600,0.07732936872122240,0.1755927987000000,7.370500000000000,8.363311440000000,3.8536370000000000,94.52472400000000,0.7082280924539340,16.043737582800000,-0.09450848412935710,53.94394114250000,9.57791905652722,1.3720850000000000,0.1512177116481570,61.600500000000000,7.742635264186210,9.428161E-07,2.16908488854557E-06,57.21076,49.5490635300845,1796.0724,508.17413834618900,145.97900000000000,38.98666066788760,1.489667E-05,7.01686997144667E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509321001969
